Category,Title,Price,Bedrooms,Floor Area,Lot Area,URL,Barangay,Town/City,Longitude,Latitude
house,Brand New House in Metrocor B Village near Moonwalk Las Piñas City,8000000,3,140,80,https://www.lamudi.com.ph/brand-new-house-in-metrocor-b-village-near-moonwal-168066274575.html,Talon Singko,Las Piñas,120.996723,14.422561
house,5 Bedrooms Brand New Design House In Bf Resort Village Las Pinas City,14000000,5,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-in-bf-resort-vil-168147474311.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Ready For Occupancy Modern Design Townhouse in Pillar Village Las Piñas City,5900000,3,92,86,https://www.lamudi.com.ph/ready-for-occupancy-modern-design-townhouse-in-pil-168247369328.html,Pilar,Las Piñas,121.0080137,14.417168
house,"Brand New Duplex House and Lot with Spacious Rooms in Betterliving, Parañaque",14000000,4,180,140,https://www.lamudi.com.ph/brand-new-duplex-house-and-lot-with-spacious-rooms-166692490150.html,Don Bosco,Parañaque,121.024909,14.482705
house,For sale Fully Furnished 2 Storey’s Townhouse in BF Resort Las Piñas,14700000,4,220,167,https://www.lamudi.com.ph/for-sale-well-maintained-bungalow-house-in-bf-resort-village-las-pinas-8.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Brand New Single House and Lot with 5 Bedrooms near German European School,16000000,5,192,158,https://www.lamudi.com.ph/brand-new-single-house-and-lot-with-5-bedrooms-nea-168301752766.html,Don Bosco,Parañaque,121.024909,14.482705
house,WELL MAINTAINED WITH IMPRESSIVE LAY OUT HOUSE IN BF RESORT WITH POOL,24900000,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168232807633.html,Talon Dos,Las Piñas,120.985214,14.438526
house,5 Bedrooms Single Brand New House In Bf Resort Village Las Pinas City,16000000,4,250,204,https://www.lamudi.com.ph/5-bedrooms-single-brand-new-house-in-bf-resort-vil-168241451310.html,Talon Dos,Las Piñas,120.985214,14.438526
house,"5 Bedrooms Brand New Design House for sale in BF Resort Village, Las Piñas City",14000000,4,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-for-sale-in-bf-r-168252196197.html,Talon Uno,Las Piñas,120.987165,14.446596
house,4 Bedrooms with Double Height Ceiling House in BF Resort Village Las Piñas,18500000,4,295,180,https://www.lamudi.com.ph/4-bedrooms-with-double-height-ceiling-house-in-bf-168248667784.html,Talon Uno,Las Piñas,120.985214,14.438526
house,Elegant Design Spacious Duplex House in BF Resort Village Las Piñas City,10800000,3,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168248610034.html,Talon Uno,Las Piñas,120.985214,14.438526
house,Newly Built Single Attached House for Sale in San Antonio Las Piñas City,10000000,4,128,150,https://www.lamudi.com.ph/newly-built-single-attached-house-for-sale-in-san-168248042313.html,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,For Sale Duplex in Las Piñas City Walking Distance to SM Southmall,8500000,3,100,102,https://www.lamudi.com.ph/for-sale-duplex-in-las-pi-as-city-walking-distance-168363059356.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,CORNER SINGLE HOUSE AND LOT FOR SALE IN BF RESORT VILLAGE LAS PINAS CITY,9500000,3,145,128,https://www.lamudi.com.ph/corner-single-house-and-lot-for-sale-in-bf-resort-16842209314.html,Talon Dos,Las Piñas,120.985214,14.438526
house,IMPRESSIVE LAY OUT HOUSE IN PHIL-AM VILLAGE WITH SWIMMING POOL LAS PINAS CITY,53800000,5,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168672295667.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Spacious Pre-Owned Classic Bungalow House with Plunge Pool in BF Homes Parañaque,23500000,3,300,408,https://www.lamudi.com.ph/spacious-pre-owned-classic-bungalow-house-with-plu-166616500010.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Well Maintained With Impressive Lay Out House in BF Resort with Pool, Las Piñas",24900000,4,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168061012921.html,Talon Dos,Las Piñas,120.985214,14.438526
house,For Sale Townhouse in Las Piñas City Walking Distance To Sm Southmall,0,4,124,80,https://www.lamudi.com.ph/for-sale-townhouse-in-las-pi-as-city-walking-dista-16806099264.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Newly Built Modern Design Townhouse in BF Resort Village Las Piñas,9650000,4,145,85,https://www.lamudi.com.ph/newly-built-modern-design-townhouse-in-bf-resort-v-168067338270.html,Talon Uno,Las Piñas,120.985214,14.438526
house,Well Maintained Single House in Cittadella Executive Village Las Piñas City,28500000,5,380,200,https://www.lamudi.com.ph/well-maintained-single-house-in-cittadella-executi-168066560521.html,Pulang Lupa Dos,Las Piñas,120.99026,14.47428
house,Prime Location Duplex in Las Piñas City Walking Distance to SM Southmall,9800000,3,160,101,https://www.lamudi.com.ph/prime-location-duplex-in-las-pi-as-city-walking-di-168066464739.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Ready For Occupancy  Modern Design Townhouse in Pillar Village Las Pinas City,5900000,4,92,86,https://www.lamudi.com.ph/ready-for-occupancy-modern-design-townhouse-in-pil-168059863389.html,Pilar,Las Piñas,121.0080137,14.417168
house,"High End First Class Single House in Versailles Alabang near Ayala, Las Piñas",38253100,4,224,267,https://www.lamudi.com.ph/high-end-first-class-single-house-in-versailles-al-168069192837.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,High End First Class Townhouse in Versailles near Ayala and Alabang West,20250720,3,161,120,https://www.lamudi.com.ph/high-end-first-class-townhouse-in-versailles-near-168069221365.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,Well Maintained With Impressive Lay Out House In Bf Resort With Pool,24900000,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168130308090.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Well Maintained With Impressive Lay Out House In Bf Resort With Pool,24900000,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168147469671.html,Talon Dos,Las Piñas,120.985214,14.438526
house,6 Bedrooms with Double Height Ceiling House in Bf Resort Village Las Piñas,18500000,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168181601279.html,Talon Dos,Las Piñas,120.985214,14.438526
house,4 Bedrooms with Brand New Design in Pilar Village Las Pinas near SM Southmall,11300000,4,220,87,https://www.lamudi.com.ph/4-bedrooms-with-brand-new-design-in-pilar-village-168182355875.html,Pilar,Las Piñas,121.0080137,14.417168
house,Impressive Lay Out House in Phil-Am Village with Swimming Pool Las Piñas City,53800000,6,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168248334890.html,Pamplona Dos,Las Piñas,120.985214,14.438526
house,6 Bedrooms With Double Height Ceiling House In Bf Resort Village Las Pinas,18500000,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168362386737.html,Talon Dos,Las Piñas,120.985214,14.438526
house,5 Bedrooms with Brand New Design in Pilar Village Las Piñas near SM Southmall,11300000,4,220,87,https://www.lamudi.com.ph/5-bedrooms-with-brand-new-design-in-pilar-village-168371619623.html,Pilar,Las Piñas,121.0080137,14.417168
house,elegant single detached house in bf resort village las pinas city,15000000,4,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-in-bf-resort-village-168385913358.html,Talon Dos,Las Piñas,120.985214,14.438526
house,SPACIOUS BUNGALOW HOUSE AND LOT FOR SALE IN BF ALMANZA LAS PINAS CITY,17200000,4,200,285,https://www.lamudi.com.ph/spacious-bungalow-house-and-lot-for-sale-in-bf-alm-168379274617.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Well Maintained Single House in Cittadella Executive Village, Las Piñas City",28500000,6,380,200,https://www.lamudi.com.ph/well-maintained-single-house-in-cittadella-executi-168363067110.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,5 BEDROOMS BRAND NEW DESIGN HOUSE IN BF RESORT VILLAGE LAS PINAS CITY,14000000,5,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-in-bf-resort-vil-168379199781.html,Talon Uno,Las Piñas,120.987165,14.446596
house,For Sale Newly Built Townhouse in Pamplona Dos Las Piñas City near C5 Extension,4800000,2,67,63,https://www.lamudi.com.ph/for-sale-newly-built-townhouse-in-pamplona-dos-las-168363063648.html,Pamplona Dos,Las Piñas,120.973539,14.448666
house,Well Maintained with Impressive Lay Out House in BF Resort with Pool,24900000,4,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168248688512.html,Talon Uno,Las Piñas,120.985214,14.438526
house,6 Bedrooms with Double Height Ceiling House In BF Resort Village Las Piñas,18500000,6,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168061000410.html,Talon Dos,Las Piñas,120.985214,14.438526
house,4 Bedrooms Single House in Katarungan Village in Muntinlupa City,13000000,4,219,120,https://www.lamudi.com.ph/4-bedrooms-single-house-in-katarungan-village-in-m-168066996666.html,Poblacion,Muntinlupa,121.037608,14.4179774
house,Brand Newly Built Modern Design Triplex In Pilar Village Las Pinas,7900000,4,125,80,https://www.lamudi.com.ph/brand-newly-built-modern-design-triplex-in-pilar-v-168068850583.html,Pilar,Las Piñas,121.0080137,14.417168
house,Impressive Lay Out House In Phil-Am Village With Swimming Pool Las Pinas City,53800000,5,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168362352382.html,Talon Dos,Las Piñas,120.985214,14.438526
house,6 Bedrooms with Double Height Ceiling House in Bf Resort Village Las Piñs,18500000,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168371596869.html,Talon Dos,Las Piñas,120.985214,14.438526
house,5 bedrooms single brand new house in bf resort village las pinas city,16000000,4,250,204,https://www.lamudi.com.ph/5-bedrooms-single-brand-new-house-in-bf-resort-vil-168385915444.html,Talon Dos,Las Piñas,120.985214,14.438526
house,"Impressive Lay Out House in Phil-Am Village with Swimming Pool, Las Piñas City",53800000,5,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168381191830.html,Pamplona Dos,Las Piñas,120.973539,14.448666
house,SPACIOUS BUNGALOW HOUSE AND LOT FOR SALE IN BF ALMANZA LAS PINAS CITY,17200000,4,200,285,https://www.lamudi.com.ph/spacious-bungalow-house-and-lot-for-sale-in-bf-alm-168379289276.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,For Sale Triplex House and Lot very near in Skyway Located at Better Living,12800000,3,187,106,https://www.lamudi.com.ph/for-sale-triplex-house-and-lot-very-near-in-skyway-168147207089.html,Don Bosco,Parañaque,121.024909,14.482705
house,5 BEDROOMS WITH BRAND NEW DESIGN IN PILAR VILLAGE LAS PINAS NEAR SM SOUTHMALL,11300000,4,220,87,https://www.lamudi.com.ph/5-bedrooms-with-brand-new-design-in-pilar-village-168379259840.html,Pilar,Las Piñas,121.0080137,14.417168
house,For Sale Brand new Spacious Modern Design Townhouse with Remote Gate Carage,9800000,4,135,93,https://www.lamudi.com.ph/for-sale-brand-new-spacious-modern-design-townhous-168247663462.html,Pilar,Las Piñas,121.0080137,14.417168
house,Elegant Design Spacious Duplex House in BF Resort Village Las Piñas City,10800000,3,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168067390287.html,Talon Uno,Las Piñas,120.985214,14.438526
house,"High End First Class House in Versailles near Ayala and Alabang West, Las Piñas",34892000,4,208,243,https://www.lamudi.com.ph/high-end-first-class-house-in-versailles-near-ayal-168069197923.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"First Class High End Single House in Versailles near Ayala Alabang, Las Piñas",44350800,4,368,398,https://www.lamudi.com.ph/first-class-high-end-single-house-in-versailles-ne-168069212857.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,IMPRESSIVE LAY OUT HOUSE IN PHIL-AM VILLAGE WITH SWIMMING POOL LAS PINAS CITY,53800000,6,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-16814334162.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Prime Location Townhouse in Las Piñas City Walking Distance to SM Southmall,6500000,3,124,80,https://www.lamudi.com.ph/prime-location-townhouse-in-las-pi-as-city-walking-16824785114.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,High End First Class House In Versailles Near Ayala And Alabang West,34892000,4,208,243,https://www.lamudi.com.ph/high-end-first-class-house-in-versailles-near-ayal-168251113676.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Spacious Bungalow House and Lot For Sale in BF Almanza, Las Piñas City",17200000,4,200,285,https://www.lamudi.com.ph/spacious-bungalow-house-and-lot-for-sale-in-bf-alm-168371641560.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"First Class Townhouse in Versailles near Ayala and Alabang West, Las Piñas",20250720,4,161,120,https://www.lamudi.com.ph/first-class-townhouse-in-versailles-near-ayala-and-168425319368.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,WELL MAINTAINED WITH IMPRESSIVE LAY OUT HOUSE IN BF RESORT WITH POOL,24900000,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-16837918414.html,Talon Uno,Las Piñas,120.987165,14.446596
house,For Sale Brand New Two (2) Storey Modern Design Duplex House and Lot,8200000,4,150,85,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-modern-design-dupl-167662384826.html,Talon Singko,Las Piñas,120.996723,14.422561
house,3 Storey Brand New Design Townhouse in Katarungan Village Muntinlupa,6800000,3,150,57,https://www.lamudi.com.ph/3-storey-brand-new-design-townhouse-in-katarungan-168066783128.html,Poblacion,Muntinlupa,121.037608,14.4179774
house,Newly Built House in Martinville near Southville International School Las Piñas,6500000,3,120,80,https://www.lamudi.com.ph/newly-built-house-in-martinville-near-southville-i-168066434784.html,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,Elegant Design Spacious Duplex House In Bf Resort Village Las Pinas City. Jr,10800000,4,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168241525873.html,Talon Dos,Las Piñas,120.985214,14.438526
house,4 Bedrooms with Double Height Ceiling House in BF Resort Village Las Piñas,11500000,4,200,125,https://www.lamudi.com.ph/4-bedrooms-with-double-height-ceiling-house-in-bf-168248424683.html,Talon Uno,Las Piñas,120.985214,14.438526
house,Prime Location Duplex in Las Piñas City Walking Distance to SM Southmall,8500000,3,100,102,https://www.lamudi.com.ph/prime-location-duplex-in-las-pi-as-city-walking-di-168247883911.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Brand Newly Built Modern Design Triplex in Pilar Village Las Piñas,7900000,3,125,80,https://www.lamudi.com.ph/brand-newly-built-modern-design-triplex-in-pilar-v-168247538073.html,Pilar,Las Piñas,121.0080137,14.417168
house,Brand New 2 Storey Corner House and Lot in Pilar Village Las Piñas City,10000000,4,135,92,https://www.lamudi.com.ph/brand-new-2-storey-corner-house-and-lot-in-pilar-v-168247414746.html,Pilar,Las Piñas,121.0080137,14.417168
house,Elegant Single Detached House In BF Resort Village Las Pinas City,15000000,4,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-in-bf-resort-village-168362342490.html,Talon Dos,Las Piñas,120.985214,14.438526
house,"Spacious Bungalow House and Lot for Sale in BF Almanza, Las Piñas City",17200000,4,200,285,https://www.lamudi.com.ph/spacious-bungalow-house-and-lot-for-sale-in-bf-alm-168425326833.html,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,ELEGANT DESIGN SPACIOUS DUPLEX HOUSE IN BF RESORT VILLAGE LAS PINAS CITY. jr,10800000,4,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168422130238.html,Talon Dos,Las Piñas,120.985214,14.438526
house,PRIME LOCATION DUPLEX IN LAS PINAS CITY WALKING DISTANCE TO SM SOUTHMALL,9800000,4,160,101,https://www.lamudi.com.ph/prime-location-duplex-in-las-pinas-city-walking-di-16836106296.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Newly Built Single 2 Storey House in Better Living Parañaque City,16800000,3,250,120,https://www.lamudi.com.ph/newly-built-single-2-storey-house-in-better-living-166019610766.html,Don Bosco,Parañaque,121.024909,14.482705
house,"Corner Single House and Lot For Sale in BF Resort Village, Las Piñas City",9500000,3,145,128,https://www.lamudi.com.ph/corner-single-house-and-lot-for-sale-in-bf-resort-168371594546.html,Talon Dos,Las Piñas,120.985214,14.438526
house,Massive and Spacious House and Lot with Swimming Pool and High Ceiling,52000000,7,600,597,https://www.lamudi.com.ph/massive-and-spacious-house-and-lot-with-swimming-p-168299514650.html,Talon Uno,Las Piñas,120.985214,14.438526
house,For Sale Brand new Modern Design Spacious 2 Storey Duplex House in BF Resort,15500000,5,250,172,https://www.lamudi.com.ph/for-sale-semi-furnished-modern-design-corner-single-detached-house-in-las-pinas.html,Talon Dos,Las Piñas,120.985214,14.438526
