Category,Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude
house,6 Bedrooms With Double Height Ceiling House In Bf Resort Village Las Pinas,18500000,Metro Manila,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-16813030370.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fdc7ed86e9f91a.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,5 bedrooms with brand new design in pilar village las pinas near sm southmall,11300000,Metro Manila,4,220,87,https://www.lamudi.com.ph/5-bedrooms-with-brand-new-design-in-pilar-village-168179580689.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/daf66eacccade1.webp,Pilar,Las Piñas,121.0080137,14.417168
house,5 BEDROOMS BRAND NEW DESIGN HOUSE IN BF RESORT VILLAGE LAS PINAS CITY,14000000,Metro Manila,4,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-in-bf-resort-vil-168232790482.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/13867bdb707bb3.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Elegant Single Detached House in BF Resort Village Las Piñas City,15000000,Metro Manila,3,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-in-bf-resort-village-168248247959.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b71648fe095bfa.webp,Talon Uno,Las Piñas,120.985214,14.438526
house,Newly Built With Modern Design Bungalow House In Bf Resort Las Piñas City,11500000,Metro Manila,4,120,180,https://www.lamudi.com.ph/newly-built-with-modern-design-bungalow-house-in-b-168362374283.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eb22408246959d.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,NEWLY BUILT WITH MODERN DESIGN BUNGALOW HOUSE IN BF RESORT LAS PIÑAS CITY,11500000,Metro Manila,4,120,180,https://www.lamudi.com.ph/newly-built-with-modern-design-bungalow-house-in-b-168422107241.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/042df7b172f49b.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,For Sale Spacious 2 Storey Townhouse near in Robinson Las Piñas City,3900000,Metro Manila,2,80,55,https://www.lamudi.com.ph/for-sale-spacious-2-storey-townhouse-near-in-robin-167599507399.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f2a808a4b707b.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,NEWLY BUILT HOUSE IN MARTINVILLE NEAR SOUTHVILLE INTERNATIONAL SCHOOL LAS PINAS,6500000,Metro Manila,4,120,80,https://www.lamudi.com.ph/newly-built-house-in-martinville-near-southville-i-168361208629.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/babfc1b94288e7.webp,Manuyo Dos,Las Piñas,120.9957576,14.4675605
house,Brand New Single Detached With 5 Bedrooms With Toilet And Bath Each Rooms,25000000,Metro Manila,5,308,275,https://www.lamudi.com.ph/brand-new-single-detached-with-5-bedrooms-with-toi-16824931762.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e1c21e04a08797.webp,Don Bosco,Parañaque,121.024909,14.482705
house,2 Storey brand new duplex house in BF almanza executive Village,10500000,Metro Manila,4,150,137,https://www.lamudi.com.ph/2-storey-brand-new-duplex-house-in-bf-almanza-exec-167889141083.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/66bbc0d138ecd1.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,ELEGANT DESIGN HOUSE WITH 5 BEDROOMS IN PILAR LAS PINAS NEAR SM SOUTHMALL,11300000,Metro Manila,4,220,87,https://www.lamudi.com.ph/elegant-design-house-with-5-bedrooms-in-pilar-las-168379245560.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/21cc06923030ea.webp,Pilar,Las Piñas,121.0080137,14.417168
house,6 BEDROOMS WITH DOUBLE HEIGHT CEILING HOUSE IN BF RESORT VILLAGE LAS PINAS,18500000,Metro Manila,5,295,180,https://www.lamudi.com.ph/6-bedrooms-with-double-height-ceiling-house-in-bf-168379168193.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8710cd8cb8bfc6.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,"For Sale 5 Bedrooms Brand New Design House in BF Resort Village, Las Piñas City",14000000,Metro Manila,5,225,137,https://www.lamudi.com.ph/for-sale-5-bedrooms-brand-new-design-house-in-bf-r-16806100874.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bb28c316cfb55d.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"For Sale Elegant Single Detached House in BF Resort Village, Las Piñas City",15000000,Metro Manila,3,210,111,https://www.lamudi.com.ph/for-sale-elegant-single-detached-house-in-bf-resor-168147343635.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c28bfc9bd5e1c8.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,CORNER SINGLE HOUSE AND LOT FOR SALE IN BF RESORT VILLAGE LAS PINAS CITY,9500000,Metro Manila,3,145,128,https://www.lamudi.com.ph/corner-single-house-and-lot-for-sale-in-bf-resort-168232848399.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/09193d69b3a322.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"Modern Bungalow House for sale in BF Resort Village, Las Piñas City",11000000,Metro Manila,4,165,180,https://www.lamudi.com.ph/modern-bungalow-house-for-sale-in-bf-resort-villag-168123134927.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e26a90c097bca8.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,Brand New Elegant House in Pilar Village Las Piñas near SM Southmall,9800000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-elegant-house-in-pilar-village-las-pi-as-168247612974.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aeae4a94d28840.webp,Pilar,Las Piñas,121.0080137,14.417168
house,For Sale Brand new Modern Design Three (3) Storey Duplex House and Lot,10500000,Metro Manila,4,78,208,https://www.lamudi.com.ph/for-sale-brand-new-modern-design-three-3-storey-du-167659573396.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0777a35f99faeb.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,ideal homesSubdivision Townhouse and lot for sale near commonwealth quezon city,7320000,Metro Manila,3,132,92,https://www.lamudi.com.ph/ideal-homessubdivision-townhouse-and-lot-for-sale-168381367659.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eb3a31abb5c950.webp,Commonwealth,Quezon City,121.082236,14.696697
house,Pre-owned Well Maintained Classic Bungalow with Plunge Pool in Parañaque City,23500000,Metro Manila,3,300,408,https://www.lamudi.com.ph/fire-sale-house-and-lot-for-sale-in-ayala-alabang-village-1.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/45cc00a7306dc6.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
house,For Sale Brand new Modern Design 2 Storey’s Triplex near SM SouthMall Las Piñas,7950000,Metro Manila,4,143,80,https://www.lamudi.com.ph/for-sale-brand-new-modern-design-2-storey-s-triple-167662359170.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a1597997a18e83.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,For sale Modern Design Two Storey Single Attached House SM SouthMall Las Piñas,10800000,Metro Manila,4,160,108,https://www.lamudi.com.ph/for-sale-modern-design-two-storey-single-attached-167662405510.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3a485a055abac4.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,corner single house and lot for sale in bf resort village las pinas city,9500000,Metro Manila,3,145,128,https://www.lamudi.com.ph/corner-single-house-and-lot-for-sale-in-bf-resort-168059537790.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/75fffa85a29be9.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Elegant Single Detached House in BF Resort Village Las Piñas City,15000000,Metro Manila,3,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-in-bf-resort-village-168067257212.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/69ef37a583dce0.webp,Talon Uno,Las Piñas,120.985214,14.438526
house,Modern Bungalow House in BF Resort Village Las Piñas City,11000000,Metro Manila,4,165,180,https://www.lamudi.com.ph/modern-bungalow-house-in-bf-resort-village-las-pi-168067211913.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/10ad9cdd87f8ca.webp,Talon Uno,Las Piñas,120.985214,14.438526
house,Modern Bungalow House In Bf Resort Village Las Piñas City,11000000,Metro Manila,4,165,180,https://www.lamudi.com.ph/modern-bungalow-house-in-bf-resort-village-las-pi-168147477140.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/07033099fff7e8.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"Elegant Single Detached House For Sale in BF Resort Village, Las Piñas City",15000000,Metro Manila,4,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-for-sale-in-bf-resor-168181591315.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b16d18b356ff08.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Elegant Single Detached House In Bf Resort Village Las Pinas City,15000000,Metro Manila,4,210,111,https://www.lamudi.com.ph/elegant-single-detached-house-in-bf-resort-village-168241458499.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/280680d000c2a6.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Prime Location Duplex in Las Piñas City Walking Distance to SM Southmall,9800000,Metro Manila,3,160,101,https://www.lamudi.com.ph/prime-location-duplex-in-las-pi-as-city-walking-di-168247809838.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/77d0070d8e1990.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Elegant Design Spacious Duplex House In Bf Resort Village Las Pinas City. Jr,10800000,Metro Manila,4,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-16836236616.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2e8f78726667ac.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"For Sale 5 Bedrooms Single Brand New House in Bf Resort Village, Las Piñas City",16000000,Metro Manila,5,250,204,https://www.lamudi.com.ph/for-sale-5-bedrooms-single-brand-new-house-in-bf-r-168363090697.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c55af0cfc3e61f.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"Spacious Bungalow House and Lot For Sale in BF Almanza, Las Piñas City",17200000,Metro Manila,4,200,285,https://www.lamudi.com.ph/spacious-bungalow-house-and-lot-for-sale-in-bf-alm-168371625490.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a7f63938ecd66d.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"First Class High End Single House in Versailles near Ayala Alabang, Las Piñas",36928000,Metro Manila,4,237,278,https://www.lamudi.com.ph/first-class-high-end-single-house-in-versailles-ne-168425522687.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e0293794a96010.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,Brand new Townhouse with spacious room near dona soledad,12500000,Metro Manila,3,180,120,https://www.lamudi.com.ph/brand-new-townhouse-with-spacious-room-near-dona-s-168966433620.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2730f390290076.webp,Don Bosco,Parañaque,121.024909,14.482705
house,BRAND NEW TOWNHOUSE WITH SPACIOUS ROOM NEAR DONA SOLEDAD,12500000,Metro Manila,4,195,135,https://www.lamudi.com.ph/brand-new-townhouse-with-spacious-room-near-dona-s-168063910877.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8577a0cf4a3dc7.webp,Don Bosco,Parañaque,121.024909,14.482705
house,Brand new spacious townhouse for sale in Las Pinas City,8000000,Metro Manila,3,110,86,https://www.lamudi.com.ph/brand-new-spacious-townhouse-for-sale-in-las-pinas-167629202350.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/547253d084b673.webp,Talon Kuatro,Las Piñas,121.00013,14.43739
house,"25M  Single Detached For Sale in NEOPOLITAN ,  Fairview  QC - Rey Samaniego",25000000,Metro Manila,4,300,250,https://www.lamudi.com.ph/single-detached-for-sale-worth-40m-in-casa-milan-fairview-rey-samaniego.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fcd840612ca7f0.webp,Fairview,Quezon City,121.06821,14.702178
house,"Newly Built Single Brand New House in BF Resort Village, Las Piñas City",11800000,Metro Manila,4,222,96,https://www.lamudi.com.ph/newly-built-single-brand-new-house-in-bf-resort-vi-168061002920.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/becf04d9c46fcc.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Newly Built Single Attached House for Sale in San Antonio Las Piñas City,10000000,Metro Manila,3,128,150,https://www.lamudi.com.ph/newly-built-single-attached-house-for-sale-in-san-168066679945.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/871f877fa1d402.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,Newly Built Townhouse in Las Piñas City near Robinson Place Las Piñas,6800000,Metro Manila,3,120,68,https://www.lamudi.com.ph/newly-built-townhouse-in-las-pi-as-city-near-robin-168066614630.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ed12c18621689e.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,Brand New House in Metrocor B Village near Moonwalk Las Piñas City,8000000,Metro Manila,3,140,80,https://www.lamudi.com.ph/brand-new-house-in-metrocor-b-village-near-moonwal-168066274575.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65e62595abeaa4.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,5 Bedrooms Brand New Design House In Bf Resort Village Las Pinas City,14000000,Metro Manila,5,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-in-bf-resort-vil-168147474311.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c43e73eb8de800.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Ready For Occupancy Modern Design Townhouse in Pillar Village Las Piñas City,5900000,Metro Manila,3,92,86,https://www.lamudi.com.ph/ready-for-occupancy-modern-design-townhouse-in-pil-168247369328.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5fa57c1c56c5c2.webp,Pilar,Las Piñas,121.0080137,14.417168
house,"Brand New Duplex House and Lot with Spacious Rooms in Betterliving, Parañaque",14000000,Metro Manila,4,180,140,https://www.lamudi.com.ph/brand-new-duplex-house-and-lot-with-spacious-rooms-166692490150.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9d65151c328765.webp,Don Bosco,Parañaque,121.024909,14.482705
house,For sale Fully Furnished 2 Storey’s Townhouse in BF Resort Las Piñas,14700000,Metro Manila,4,220,167,https://www.lamudi.com.ph/for-sale-well-maintained-bungalow-house-in-bf-resort-village-las-pinas-8.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/643d49f6b3fe8e.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Brand New Single House and Lot with 5 Bedrooms near German European School,16000000,Metro Manila,5,192,158,https://www.lamudi.com.ph/brand-new-single-house-and-lot-with-5-bedrooms-nea-168301752766.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/15c08760203c36.webp,Don Bosco,Parañaque,121.024909,14.482705
house,WELL MAINTAINED WITH IMPRESSIVE LAY OUT HOUSE IN BF RESORT WITH POOL,24900000,Metro Manila,5,450,350,https://www.lamudi.com.ph/well-maintained-with-impressive-lay-out-house-in-b-168232807633.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f3ad3e63d6a8d1.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,5 Bedrooms Single Brand New House In Bf Resort Village Las Pinas City,16000000,Metro Manila,4,250,204,https://www.lamudi.com.ph/5-bedrooms-single-brand-new-house-in-bf-resort-vil-168241451310.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/353fa8b712204a.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,"5 Bedrooms Brand New Design House for sale in BF Resort Village, Las Piñas City",14000000,Metro Manila,4,225,137,https://www.lamudi.com.ph/5-bedrooms-brand-new-design-house-for-sale-in-bf-r-168252196197.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a8ac2b133882f9.webp,Talon Uno,Las Piñas,120.987165,14.446596
house,4 Bedrooms with Double Height Ceiling House in BF Resort Village Las Piñas,18500000,Metro Manila,4,295,180,https://www.lamudi.com.ph/4-bedrooms-with-double-height-ceiling-house-in-bf-168248667784.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4412adf67ee472.webp,Talon Uno,Las Piñas,120.985214,14.438526
house,Elegant Design Spacious Duplex House in BF Resort Village Las Piñas City,10800000,Metro Manila,3,190,102,https://www.lamudi.com.ph/elegant-design-spacious-duplex-house-in-bf-resort-168248610034.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a0694d7fb32ca8.webp,Talon Uno,Las Piñas,120.985214,14.438526
house,Newly Built Single Attached House for Sale in San Antonio Las Piñas City,10000000,Metro Manila,4,128,150,https://www.lamudi.com.ph/newly-built-single-attached-house-for-sale-in-san-168248042313.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7ed3e7eddb0bc5.webp,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,For Sale Duplex in Las Piñas City Walking Distance to SM Southmall,8500000,Metro Manila,3,100,102,https://www.lamudi.com.ph/for-sale-duplex-in-las-pi-as-city-walking-distance-168363059356.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c71b52c1979440.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,CORNER SINGLE HOUSE AND LOT FOR SALE IN BF RESORT VILLAGE LAS PINAS CITY,9500000,Metro Manila,3,145,128,https://www.lamudi.com.ph/corner-single-house-and-lot-for-sale-in-bf-resort-16842209314.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ec3de3637ebe31.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,IMPRESSIVE LAY OUT HOUSE IN PHIL-AM VILLAGE WITH SWIMMING POOL LAS PINAS CITY,53800000,Metro Manila,5,355,782,https://www.lamudi.com.ph/impressive-lay-out-house-in-phil-am-village-with-s-168672295667.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cddb6c6533e7f8.webp,Talon Dos,Las Piñas,120.985214,14.438526
house,Spacious Pre-Owned Classic Bungalow House with Plunge Pool in BF Homes Parañaque,23500000,Metro Manila,3,300,408,https://www.lamudi.com.ph/spacious-pre-owned-classic-bungalow-house-with-plu-166616500010.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/63361b52876177.webp,B.F. Homes,Parañaque,121.0245799,14.4521766
